objectid,title,creator,creators_title,date,description,interviewee,interviewer,subject,location,latitude,longitude,publisher,contributing_institution,source,identifier,rights,rightsstatement,format_original,type,format,language,filename,display_template,object_location,image_small,image_thumb
sbw294,Episode 12 : Wilderness Childhood : an interview with Allan Renshaw,Debbie Lee; Jane Holman; Allan Renshaw;,,2011-03-22,"Interviewee: Allan Renshaw | Interviewer: Debbie Lee and Jane Holman | Date: March 22, 2011 | Location: Cambridge, Idaho |  In this episode, titled 'Wilderness Childhood,' Allan Renshaw tells us what it was like to spend his young childhood in the backcountry. Growing up at the Selway Lodge shaped Allan's future, first as a backcountry fire patrol pilot, and later, as a speech therapist.",,,podcast;personal recollections; conservation;rangers;,Selway-Bitterroot Wilderness (Idaho and Mont.),,,The Selway-Bitteroot Wilderness History Project,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",,Selway-Podcast-ep12,"Copyright: The Selway-Bitteroot Wilderness History Project. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,Podcast,Sound,audio/mp3,eng,sbw294.mp3,audio,https://objects.lib.uidaho.edu/sbw/sbw294.mp3,,
sbw295,Episode 13 : Fish Lake Disasters : an interview with Allan Renshaw,Debbie Lee; Jane Holman; Allan Renshaw,,2011-03-22,"Interviewee: Allan Renshaw | Interviewer: Debbie Lee and Jane Holman | Date: March 22, 2011 | Location: Cambridge, Idaho |  In this episode, titled 'Fish Lake Disasters,' we hear stories of some of the plane crashes at Fish Lake.",,,podcast;Fish Lake;disasters;,Selway-Bitterroot Wilderness (Idaho and Mont.),,,The Selway-Bitteroot Wilderness History Project,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",,Selway-Podcast-ep13,"Copyright: The Selway-Bitteroot Wilderness History Project. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,Podcast,Sound,audio/mp3,eng,sbw295.mp3,audio,https://objects.lib.uidaho.edu/sbw/sbw295.mp3,,
sbw296,Episode 14 : Naturally-Occuring Fire : an interview with Bob Mutch,Debbie Lee; Bob Mutch;,,2011-04-14,"Interviewee: Bob Mutch | Interviewer: Debbie Lee | Location: Missoula, Montana | Date: April 14, 2011 |  In this episode, titled 'Naturally-Occurring Fire,' Bob Mutch tells us how changing fire management in the Selway-Bitterroot Wilderness led the way for new practices in wilderness all over the United States.",,,podcast;firestudy;fires;conservation;,Selway-Bitterroot Wilderness (Idaho and Mont.),,,The Selway-Bitteroot Wilderness History Project,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",,Selway-Podcast-ep14,"Copyright: The Selway-Bitteroot Wilderness History Project. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,Podcast,Sound,audio/mp3,eng,sbw296.mp3,audio,https://objects.lib.uidaho.edu/sbw/sbw296.mp3,,
sbw297,Episode 15 : To The Next Generation : an interview with Bob Mutch,Debbie Lee; Bob Mutch;,,2011-04-14,"Interviewee: Bob Mutch | Interviewer: Debbie Lee | Location: Missoula, Montana | Date: April 14, 2011 |  In this episode, titled 'To The Next Generation,' we hear from Bob Mutch, who passed on his love for the Selway-Bitterroot Wilderness to his daughter, Linda, and reminisces about the time they spent together in the backcountry.",,,podcast;personal recollections; conservation;rangers;,Selway-Bitterroot Wilderness (Idaho and Mont.),,,The Selway-Bitteroot Wilderness History Project,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",,Selway-Podcast-ep15,"Copyright: The Selway-Bitteroot Wilderness History Project. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,Podcast,Sound,audio/mp3,eng,sbw297.mp3,audio,https://objects.lib.uidaho.edu/sbw/sbw297.mp3,,
sbw298,Episode 16 : Domesticity : an interview with Sarah Swett,Debbie Lee; Jane Holman; Sarah Swett;,,2011-05-11,"Interviewee: Sarah Swett | Interviewer: Debbie Lee and Jane Holman | Location: Moscow, Idaho | Date: May 11, 2011 | In this episode, titled 'Domesticity,' we hear from Sarah Swett, with stories about her first backcountry employers, Punk and Carolyn Wolfenbarger, owners of the North Star ranch.",,,podcast;personal recollections; agriculture;,Selway-Bitterroot Wilderness (Idaho and Mont.),,,The Selway-Bitteroot Wilderness History Project,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",,Selway-Podcast-ep16,"Copyright: The Selway-Bitteroot Wilderness History Project. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,Podcast,Sound,audio/mp3,eng,sbw298.mp3,audio,https://objects.lib.uidaho.edu/sbw/sbw298.mp3,,
sbw299,Episode 17 : What is the Greatest Threat to Wilderness : a special collective interview,Debbie Lee; Ed Bloedel; Penny Keck; Bruce Farling; Eric Melson; Rob Mason; Warren Miller;,,2012-05-14,"Interviewee : Ed Boedel, Penny Keck, Bruce Farling, Eric Melson, Rob Mason, Warren Miller | Interviewer : Debbie Lee | Date : May 14, 2012 | This is a special episode, titled 'What is the Greatest Threat to Wilderness?' Debbie Lee, our project coordinator, asked many of the oral history interviewees this question, and she received some surprising and enlightening answers.",,,podcast;administration;conservation;education;fire;fire management;,Selway-Bitterroot Wilderness (Idaho and Mont.),,,The Selway-Bitteroot Wilderness History Project,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",,Selway-Podcast-ep17,"Copyright: The Selway-Bitteroot Wilderness History Project. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,Podcast,Sound,audio/mp3,eng,sbw299.mp3,audio,https://objects.lib.uidaho.edu/sbw/sbw299.mp3,,
sbw300,Episode 18 : Backcountry Bridge Building : an interview with Penny Keck,Debbie Lee; Jane Holman; Penny Keck;,,2011-05-05,"Interviewee: Penny Keck | Interviewers: Debbie Lee and Jane Holman | Location: Kooskia, Idaho | Date: May 5, 2011 | In this episode, titled 'Backcountry Bridge Building,' Penny Keck tells us stories of the years in which she and her husband Emil worked for the Forest Service, building and maintaining bridges throughout what is now the Selway-Bitterroot Wilderness.",,,podcast;bridge;bridges;bridge building;,Selway-Bitterroot Wilderness (Idaho and Mont.),,,The Selway-Bitteroot Wilderness History Project,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",,Selway-Podcast-ep18,"Copyright: The Selway-Bitteroot Wilderness History Project. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,Podcast,Sound,audio/mp3,eng,sbw300.mp3,audio,https://objects.lib.uidaho.edu/sbw/sbw300.mp3,,
sbw301,Episode 19 : Managing Wilderness is an Oxymoron : an interview with Warren Miller,Debbie Lee; Jane Holman; Warren Miller;,,2011-05-06,"Interviewee: Warren Miller | Interviewers: Debbie Lee and Jane Holman | Location: near Peck, Idaho | Date: May 6, 2011 | In this episode, titled 'Managing Wilderness Is An Oxymoron,' Warren Miller explains how the wilderness rangers helped to interpret the Wilderness Act in a practical, tangible way, by educating backcountry recreational users and promoting primitive tool use, among other things.",,,podcast;administration;conservation;ranger station;Wilderness Act;,Selway-Bitterroot Wilderness (Idaho and Mont.),,,The Selway-Bitteroot Wilderness History Project,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",,Selway-Podcast-ep19,"Copyright: The Selway-Bitteroot Wilderness History Project. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,Podcast,Sound,audio/mp3,eng,sbw301.mp3,audio,https://objects.lib.uidaho.edu/sbw/sbw301.mp3,,
sbw302,Episode 20 : Crosscutting : an interview with Warren Miller,Debbie Lee; Jane Holman; Warren Miller;,,2011-05-06,"Interviewee: Warren Miller | Interviewers: Debbie Lee and Jane Holman | Location: near Peck, Idaho | Date: May 6, 2011 |  In this episode, titled 'Crosscutting,' we hear from Warren Miller, who took a special interest in using and promoting primitive tools for use in the backcountry, in particular the crosscut saw.",,,podcast;crosscutting;crosscut saw;,Selway-Bitterroot Wilderness (Idaho and Mont.),,,The Selway-Bitteroot Wilderness History Project,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",,Selway-Podcast-ep20,"Copyright: The Selway-Bitteroot Wilderness History Project. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,Podcast,Sound,audio/mp3,eng,sbw302.mp3,audio,https://objects.lib.uidaho.edu/sbw/sbw302.mp3,,
sbw303,Episode 21 : Smokejumping : an interview with Dick hulla,Debbie Lee; Dick Hulla;,,2011-04-15,"Interviewee: Dick Hulla | Interviewer: Debbie Lee | Location: Missoula, Montana | Date: April 15, 2011 |  In this episode, titled 'Smokejumping,' we hear from Dick Hulla, who not only worked as the first river ranger in the Selway-Bitterroot wilderness, but also jumped into fires in many places in the western United States, including the Selway-Bitterroot during the time when the 'let-burn' policy first came into play.",,,podcast;early days;smokejumping;fire suppression;fire;firefighting;river ranger;,Selway-Bitterroot Wilderness (Idaho and Mont.),,,The Selway-Bitteroot Wilderness History Project,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",,Selway-Podcast-ep21,"Copyright: The Selway-Bitteroot Wilderness History Project. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,Podcast,Sound,audio/mp3,eng,sbw303.mp3,audio,https://objects.lib.uidaho.edu/sbw/sbw303.mp3,,
sbw304,Episode 22 : Defining Wilderness : an interview with Bill Worf and Bob Mutch,Debbie Lee; Bill Worf; Bob Mutch;,,2012-07-03,"Interviewees: Bill Worf, Bob Mutch | Interviewer: Debbie Lee | Date: 2011 | Location: Missoula, Montana |  In this episode, titled 'Defining Wilderness,' Bill Worf, a tireless wilderness champion and lifelong conservationist, tells us in one of his last interviews about his passion for wilderness.",,,podcast;conservation;Wilderness Act;Personal Recollections;Administration;Forest Rangers;,Selway-Bitterroot Wilderness (Idaho and Mont.),,,The Selway-Bitteroot Wilderness History Project,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",,Selway-Podcast-ep22,"Copyright: The Selway-Bitteroot Wilderness History Project. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,Podcast,Sound,audio/mp3,eng,sbw304.mp3,audio,https://objects.lib.uidaho.edu/sbw/sbw304.mp3,,
sbw305,Episode 23 : Wilderness Encounter : an interview with Sarah Swett,Debbie Lee; Jane Holman; Sarah Swett;,,2011-05-11,"Interviewee: Sarah Swett | Interviewer: Debbie Lee and Jane Holman | Location: Moscow, Idaho | Date: May 11, 2011 | In this episode, titled, 'Wilderness Encounter,' Sarah Swett and Bill Worf each recall an encounter that they had at Running Creek. In a short space of time, different philosophies met and collided, yet both people ultimately express their love of and respect for wilderness.",,,podcast;conservation;personal recollections;,Selway-Bitterroot Wilderness (Idaho and Mont.),,,The Selway-Bitteroot Wilderness History Project,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",,Selway-Podcast-ep23,"Copyright: The Selway-Bitteroot Wilderness History Project. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,Podcast,Sound,audio/mp3,eng,sbw305.mp3,audio,https://objects.lib.uidaho.edu/sbw/sbw305.mp3,,
sbw306,Episode 24 : First Trip In : an interview with Mary Erickson,Debbie Lee; Mary Erickson;,,2011-10-06,"Interviewee: Mary Erickson | Interviewer: Debbie Lee | Location: Missoula, Montana | Date: October 6, 2011 |  In this episode, titled 'First Trip In' Mary Erickson talks about falling in love with a wilderness area she hardly knew existed.",,,podcast;wilderness;personal recollections;,Selway-Bitterroot Wilderness (Idaho and Mont.),,,The Selway-Bitteroot Wilderness History Project,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",,Selway-Podcast-ep24,"Copyright: The Selway-Bitteroot Wilderness History Project. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,Podcast,Sound,audio/mp3,eng,sbw306.mp3,audio,https://objects.lib.uidaho.edu/sbw/sbw306.mp3,,
sbw307,Episode 25 : Inspiration : an interview with Josh Dolezal,Debbie Lee; Josh Dolezal;,,2011-10-07,"Interviewee: Josh Dolezal | Interviewer: Debbie Lee | Location: Missoula, Montana | Date: October 7, 2011 |  In this episode, titled 'Inspiration' we hear about some of the poems and stories written by Josh Dolezal, inspired by his time working on fire and trail crews in the Selway-Bitterroot Wilderness in the 1990s.",,,podcast;wilderness;personal recollections;fire;fire suppression;firefighting; conservation;,Selway-Bitterroot Wilderness (Idaho and Mont.),,,The Selway-Bitteroot Wilderness History Project,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",,Selway-Podcast-ep25,"Copyright: The Selway-Bitteroot Wilderness History Project. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,Podcast,Sound,audio/mp3,eng,sbw307.mp3,audio,https://objects.lib.uidaho.edu/sbw/sbw307.mp3,,
sbw308,Episode 26 : The Bad Luck Fire : an interview with Orville Daniels,Debbie Lee; Orville Daniels;,,2011-04-15,"Interviewee: Orville Daniels | Interviewer: Debbie Lee | Location: Missoula, Montana | Date: April 15, 2011 | In this episode, titled, 'The Bad Luck Fire,' we hear from Orville Daniels, who grew up in Kansas and graduated with a degree in Forest Management, which he immediately put to use as a ranger on the Challis Forest in Idaho.",,,podcast;administration;forest ranger;fire;fire management;conservation;personal recollections;,Selway-Bitterroot Wilderness (Idaho and Mont.),,,The Selway-Bitteroot Wilderness History Project,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",,Selway-Podcast-ep26,"Copyright: The Selway-Bitteroot Wilderness History Project. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,Podcast,Sound,audio/mp3,eng,sbw308.mp3,audio,https://objects.lib.uidaho.edu/sbw/sbw308.mp3,,
